"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","Type"
"72","3.44448336","2.569E-5","0.2903193","0.0","5","4","false","龔燕","141.4","5","0","0","0.51110333","false","0","龔燕","50606","0.24290657","PERSON"
"73","3.38353765","2.4991E-4","0.29554865","0.0","9","4","false","龍章","109.11111111","9","0","0","0.52329247","false","0","龍章","168128","0.1635569","PERSON"
"74","3.74500876","0.0","0.26702207","0.0","1","5","false","龍游","157.0","1","0","0","0.45099825","false","0","龍游","0","0.0","PERSON"
"75","3.74500876","0.0","0.26702207","0.0","1","5","false","龍泉","157.0","1","0","0","0.45099825","false","0","龍泉","0","0.0","PERSON"
"76","3.82837128","0.0","0.26120769","0.0","1","5","false","龍任","38.0","1","0","0","0.43432574","false","0","龍任","0","0.0","PERSON"
"77","3.67425569","0.0","0.27216397","0.0","1","5","false","齋陸","258.0","1","0","0","0.46514886","false","0","齋陸","0","0.0","PERSON"
"78","3.80525394","1.0E-8","0.26279455","0.0","3","5","false","齋王","69.0","3","0","0","0.43894921","false","0","齋王","6","1.0","PERSON"
"79","3.72189142","1.61E-6","0.26868059","0.0","5","4","false","齋徐","96.0","5","0","0","0.45562172","false","0","齋徐","2072","0.52197802","PERSON"
"80","3.79404553","3.68E-6","0.2635709","0.0","15","4","false","齋常","38.6","15","0","0","0.44119089","false","0","齋常","3374","0.54492754","PERSON"
"81","3.44028021","0.0","0.290674","0.0","1","4","false","齋何","589.0","1","0","0","0.51194396","false","0","齋何","0","0.0","PERSON"
"82","3.09281961","0.00157733","0.32332956","0.0","17","4","false","齊燮元","120.0","17","0","0","0.58143608","false","0","齊燮元","2771230","0.11142322","PERSON"
"83","3.43957968","1.99E-6","0.2907332","0.0","2","4","false","齊燮","315.0","2","0","0","0.51208406","false","0","齊燮","1098","0.53401361","PERSON"
"84","3.43957968","1.99E-6","0.2907332","0.0","2","4","false","齊求","315.0","2","0","0","0.51208406","false","0","齊求","1098","0.53401361","PERSON"
"85","3.43957968","1.99E-6","0.2907332","0.0","2","4","false","齊孫","315.0","2","0","0","0.51208406","false","0","齊孫","1098","0.53401361","PERSON"
"86","3.67425569","0.0","0.27216397","0.0","1","5","false","鼎元","258.0","1","0","0","0.46514886","false","0","鼎元","0","0.0","PERSON"
"87","3.17267951","1.7636E-4","0.31519099","0.0","4","4","false","黄首民","355.75","4","0","0","0.5654641","false","0","黄首民","410018","0.36685626","PERSON"
"88","3.83747811","1.2E-7","0.26058781","0.0","5","5","false","黄頃蓀","21.0","5","0","0","0.43250438","false","0","黄頃蓀","20","1.0","PERSON"
"89","3.73870403","2.34E-6","0.26747236","0.0","6","4","false","黄錦帆","67.16666667","6","0","0","0.45225919","false","0","黄錦帆","1150","0.42144374","PERSON"
"90","3.74430823","3.19E-6","0.26707203","0.0","4","4","false","黄胤","63.25","4","0","0","0.45113835","false","0","黄胤","3288","0.41225166","PERSON"
"91","3.80105079","2.89E-6","0.26308515","0.0","2","4","false","黄筱彤","38.0","2","0","0","0.43978984","false","0","黄筱彤","148","0.51388889","PERSON"
"92","3.84448336","0.0","0.26011297","0.0","1","5","false","黄盛興","15.0","1","0","0","0.43110333","false","0","黄盛興","0","0.0","PERSON"
"93","3.39684764","9.228E-5","0.2943906","0.0","9","4","false","黄申甫","95.22222222","9","0","0","0.52063047","false","0","黄申甫","121202","0.14676359","PERSON"
"94","3.21821366","5.9776E-4","0.31073139","0.0","12","4","false","黄涵之","101.66666667","12","0","0","0.55635727","false","0","黄涵之","413780","0.11260254","PERSON"
"95","3.47250438","2.486E-5","0.2879766","0.0","6","4","false","黄涵","109.5","6","0","0","0.50549912","false","0","黄涵","11594","0.20204842","PERSON"
"96","3.61471103","2.422E-5","0.27664729","0.0","3","5","false","黄楚九","135.66666667","3","0","0","0.47705779","false","0","黄楚九","29634","0.39607843","PERSON"
"97","3.84448336","0.0","0.26011297","0.0","1","5","false","黄成孚","15.0","1","0","0","0.43110333","false","0","黄成孚","0","0.0","PERSON"
"98","3.84448336","0.0","0.26011297","0.0","1","5","false","黄愼康","15.0","1","0","0","0.43110333","false","0","黄愼康","0","0.0","PERSON"
"99","3.83747811","1.2E-7","0.26058781","0.0","5","5","false","黄塵","21.0","5","0","0","0.43250438","false","0","黄塵","20","1.0","PERSON"
"100","3.82416813","3.0E-8","0.26149478","0.0","2","5","false","黄吉文","40.0","2","0","0","0.43516637","false","0","黄吉文","14","0.92857143","PERSON"
"101","3.15936953","3.9641E-4","0.31651885","0.0","7","4","false","黄伯雨","214.85714286","7","0","0","0.56812609","false","0","黄伯雨","550406","0.21755559","PERSON"
"102","3.73870403","2.34E-6","0.26747236","0.0","6","4","false","黄伯惠","67.16666667","6","0","0","0.45225919","false","0","黄伯惠","1150","0.42144374","PERSON"
"103","3.17267951","1.7636E-4","0.31519099","0.0","4","4","false","黄伯兩","355.75","4","0","0","0.5654641","false","0","黄伯兩","410018","0.36685626","PERSON"
"104","3.58949212","2.5577E-4","0.27859094","0.0","8","4","false","黃金","92.375","8","0","0","0.48210158","false","0","黃金","204594","0.24830163","PERSON"
"105","3.84658494","0.0","0.25997086","0.0","1","5","false","黃道","12.0","1","0","0","0.43068301","false","0","黃道","0","0.0","PERSON"
"106","3.81155867","1.5E-7","0.26235986","0.0","2","5","false","黃虨廷","46.0","2","0","0","0.43768827","false","0","黃虨廷","62","0.75","PERSON"
"107","3.30087566","1.9428E-4","0.30294992","0.0","9","4","false","黃素","126.88888889","9","0","0","0.53982487","false","0","黃素","353218","0.16160319","PERSON"
"108","3.79754816","3.49E-6","0.2633278","0.0","7","4","false","黃筱","26.71428571","7","0","0","0.44049037","false","0","黃筱","690","0.35714286","PERSON"
"109","3.81225919","0.0","0.26231165","0.0","1","5","false","黃立","61.0","1","0","0","0.43754816","false","0","黃立","0","0.0","PERSON"
"110","3.41155867","1.0973E-4","0.29312115","0.0","8","4","false","黃申甫","110.0","8","0","0","0.51768827","false","0","黃申甫","83294","0.17524116","PERSON"
"111","3.82206655","0.0","0.26163856","0.0","1","5","false","黃璋","47.0","1","0","0","0.43558669","false","0","黃璋","0","0.0","PERSON"
"112","3.1502627","0.0013929","0.31743384","0.0","19","4","false","黃楚","102.26315789","19","0","0","0.56994746","false","0","黃楚","1633034","0.10290971","PERSON"
"113","3.80175131","0.0","0.26303667","0.0","1","4","false","黃晦","73.0","1","0","0","0.43964974","false","0","黃晦","0","0.0","PERSON"
"114","3.71208406","6.32E-6","0.26939045","0.0","6","4","false","黃念","91.83333333","6","0","0","0.45758319","false","0","黃念","7580","0.46581197","PERSON"
"115","3.81225919","0.0","0.26231165","0.0","1","5","false","黃德堅","61.0","1","0","0","0.43754816","false","0","黃德堅","0","0.0","PERSON"
"116","3.19089317","7.431E-4","0.31339188","0.0","10","4","false","黃宗","137.8","10","0","0","0.56182137","false","0","黃宗","528162","0.14631016","PERSON"
"117","3.70507881","7.44E-5","0.26989979","0.0","9","5","false","黃伯雨","53.22222222","9","0","0","0.45898424","false","0","黃伯雨","42748","0.25474255","PERSON"
"118","3.69316988","1.877E-5","0.27077011","0.0","10","5","false","黃任","56.7","10","0","0","0.46136602","false","0","黃任","28546","0.2520362","PERSON"
"119","3.81225919","0.0","0.26231165","0.0","1","5","false","黃仲","61.0","1","0","0","0.43754816","false","0","黃仲","0","0.0","PERSON"
"120","3.83117338","1.0E-8","0.26101664","0.0","2","5","false","黃以霖","33.0","2","0","0","0.43376532","false","0","黃以霖","2","1.0","PERSON"
"121","3.32469352","3.1927E-4","0.3007796","0.0","8","4","false","麻克類","130.0","8","0","0","0.5350613","false","0","麻克類","350398","0.17292225","PERSON"
"122","3.82837128","1.2E-7","0.26120769","0.0","2","5","false","麟諸","27.5","2","0","0","0.43432574","false","0","麟諸","40","0.73611111","PERSON"
"123","3.83047285","0.0","0.26106437","0.0","1","5","false","麟致","35.0","1","0","0","0.43390543","false","0","麟致","0","0.0","PERSON"
"124","3.80525394","1.0E-8","0.26279455","0.0","3","5","false","麟丁","69.0","3","0","0","0.43894921","false","0","麟丁","6","1.0","PERSON"
"125","3.81225919","0.0","0.26231165","0.0","1","5","false","鶴年","61.0","1","0","0","0.43754816","false","0","鶴年","0","0.0","PERSON"
"126","3.67425569","0.0","0.27216397","0.0","1","5","false","鴻笙","258.0","1","0","0","0.46514886","false","0","鴻笙","0","0.0","PERSON"
"127","3.73870403","2.34E-6","0.26747236","0.0","6","4","false","鴻盛二十","67.16666667","6","0","0","0.45225919","false","0","鴻盛二十","1150","0.42144374","PERSON"
"128","3.80595447","1.0E-8","0.26274618","0.0","3","5","false","鳴沈","68.0","3","0","0","0.43880911","false","0","鳴沈","6","1.0","PERSON"
"129","3.43187391","4.759E-5","0.291386","0.0","5","4","false","鳳竹","139.0","5","0","0","0.51362522","false","0","鳳竹","32168","0.23154362","PERSON"
"130","3.7267951","2.35E-6","0.26832707","0.0","5","5","false","鳳祥","73.2","5","0","0","0.45464098","false","0","鳳祥","3284","0.40561798","PERSON"
"131","3.73870403","2.34E-6","0.26747236","0.0","6","4","false","鳳奎","67.16666667","6","0","0","0.45225919","false","0","鳳奎","1150","0.42144374","PERSON"
"132","3.74500876","0.0","0.26702207","0.0","1","5","false","鳳元","157.0","1","0","0","0.45099825","false","0","鳳元","0","0.0","PERSON"
"133","3.82837128","0.0","0.26120769","0.0","1","5","false","鮑和卿","38.0","1","0","0","0.43432574","false","0","鮑和卿","0","0.0","PERSON"
"134","3.25043783","8.771E-5","0.30765086","0.0","5","4","false","魯斯","235.6","5","0","0","0.54991243","false","0","魯斯","172520","0.27438596","PERSON"
"135","3.39544658","4.369E-5","0.29451207","0.0","4","4","false","魯廷","216.5","4","0","0","0.52091068","false","0","魯廷","86760","0.33204931","PERSON"
"136","3.67425569","0.0","0.27216397","0.0","1","5","false","魯卿","258.0","1","0","0","0.46514886","false","0","魯卿","0","0.0","PERSON"
"137","3.39684764","9.228E-5","0.2943906","0.0","9","4","false","魏鴻文","95.22222222","9","0","0","0.52063047","false","0","魏鴻文","121202","0.14676359","PERSON"
"138","3.72539405","3.01E-6","0.26842798","0.0","7","5","false","魏蘭","59.0","7","0","0","0.45492119","false","0","魏蘭","1722","0.3258427","PERSON"
"139","3.80525394","1.0E-8","0.26279455","0.0","3","5","false","魏淸","69.0","3","0","0","0.43894921","false","0","魏淸","6","1.0","PERSON"
"140","3.80525394","0.0","0.26279455","0.0","1","5","false","魏晋三","71.0","1","0","0","0.43894921","false","0","魏晋三","0","0.0","PERSON"
"141","3.72189142","1.61E-6","0.26868059","0.0","5","4","false","魏晋","96.0","5","0","0","0.45562172","false","0","魏晋","2072","0.52197802","PERSON"
"142","3.43257443","1.423E-5","0.29132653","0.0","6","4","false","魏子","131.33333333","6","0","0","0.51348511","false","0","魏子","11754","0.21941639","PERSON"
"143","3.48021016","1.632E-5","0.28733897","0.0","5","4","false","魏作","123.2","5","0","0","0.50395797","false","0","魏作","4212","0.23187856","PERSON"
"144","3.72539405","3.01E-6","0.26842798","0.0","7","5","false","魏伯楨","59.0","7","0","0","0.45492119","false","0","魏伯楨","1722","0.3258427","PERSON"
"145","3.74500876","0.0","0.26702207","0.0","1","5","false","魁候","157.0","1","0","0","0.45099825","false","0","魁候","0","0.0","PERSON"
"146","3.42556918","1.958E-5","0.29192229","0.0","5","4","false","高麗","159.6","5","0","0","0.51488616","false","0","高麗","20154","0.26214876","PERSON"
"147","3.11103327","3.3575E-4","0.32143661","0.0","5","4","false","高鳳池","336.2","5","0","0","0.57779335","false","0","高鳳池","691930","0.31802657","PERSON"
"148","3.44028021","0.0","0.290674","0.0","1","4","false","高金","589.0","1","0","0","0.51194396","false","0","高金","0","0.0","PERSON"
"149","3.24553415","6.693E-5","0.30811569","0.0","5","4","false","高踐四","245.4","5","0","0","0.55089317","false","0","高踐四","186596","0.28352668","PERSON"
"150","3.83117338","1.0E-8","0.26101664","0.0","2","5","false","高白叔","33.0","2","0","0","0.43376532","false","0","高白叔","2","1.0","PERSON"
"151","3.83117338","1.0E-8","0.26101664","0.0","2","5","false","高白","33.0","2","0","0","0.43376532","false","0","高白","2","1.0","PERSON"
"152","3.48161121","4.11E-6","0.28722334","0.0","3","4","false","高楚秋","196.66666667","3","0","0","0.50367776","false","0","高楚秋","2066","0.371284","PERSON"
"153","3.79404553","3.68E-6","0.2635709","0.0","15","4","false","高懿","38.6","15","0","0","0.44119089","false","0","高懿","3374","0.54492754","PERSON"
"154","3.82206655","0.0","0.26163856","0.0","1","5","false","高德","47.0","1","0","0","0.43558669","false","0","高德","0","0.0","PERSON"
"155","3.81155867","1.5E-7","0.26235986","0.0","2","5","false","高子谷","46.0","2","0","0","0.43768827","false","0","高子谷","62","0.75","PERSON"
"156","3.25183888","5.187E-5","0.30751831","0.0","3","4","false","驥良","379.0","3","0","0","0.54963222","false","0","驥良","169962","0.44210526","PERSON"
"157","3.48231173","2.3E-6","0.28716556","0.0","2","4","false","駿生","278.5","2","0","0","0.50353765","false","0","駿生","1036","0.52656546","PERSON"
"158","3.2441331","6.816E-5","0.30824876","0.0","5","4","false","駕介","251.0","5","0","0","0.55117338","false","0","駕介","191564","0.28935185","PERSON"
"159","3.17267951","1.7636E-4","0.31519099","0.0","4","4","false","馮詠","355.75","4","0","0","0.5654641","false","0","馮詠","410018","0.36685626","PERSON"
"160","3.82486865","7.0E-8","0.26144689","0.0","2","5","false","馮經","32.0","2","0","0","0.43502627","false","0","馮經","42","0.75609756","PERSON"
"161","3.72399299","3.196E-5","0.26852897","0.0","5","5","false","馮紹","59.0","5","0","0","0.4552014","false","0","馮紹","8196","0.31868132","PERSON"
"162","3.83817863","0.0","0.26054024","0.0","1","5","false","馮松","24.0","1","0","0","0.43236427","false","0","馮松","0","0.0","PERSON"
"163","3.38073555","1.415E-4","0.29579362","0.0","6","4","false","馮成","152.16666667","6","0","0","0.52385289","false","0","馮成","142014","0.22629741","PERSON"
"164","3.82416813","3.0E-8","0.26149478","0.0","2","5","false","馮懋","40.0","2","0","0","0.43516637","false","0","馮懋","14","0.92857143","PERSON"
"165","2.83292469","0.00608827","0.35299209","0.0","59","4","false","馮少山","65.77966102","59","0","0","0.63341506","false","0","馮少山","6126958","0.04637055","PERSON"
"166","3.05499124","0.00143079","0.32733318","0.0","22","4","false","馮少","105.68181818","22","0","0","0.58900175","false","0","馮少","1549680","0.09371694","PERSON"
"167","3.17267951","1.7636E-4","0.31519099","0.0","4","4","false","馮夢","355.75","4","0","0","0.5654641","false","0","馮夢","410018","0.36685626","PERSON"
"168","3.81366025","0.0","0.26221528","0.0","1","5","false","馮仲清","59.0","1","0","0","0.43726795","false","0","馮仲清","0","0.0","PERSON"
"169","3.65394046","1.4293E-4","0.27367715","0.0","14","5","false","馬連良","50.0","14","0","0","0.46921191","false","0","馬連良","96154","0.17948718","PERSON"
"170","3.1614711","0.00141932","0.31630844","0.0","15","4","false","馬聯甲","99.33333333","15","0","0","0.56770578","false","0","馬聯甲","1780486","0.10116598","PERSON"
"171","3.7267951","2.35E-6","0.26832707","0.0","5","5","false","馬祥","73.2","5","0","0","0.45464098","false","0","馬祥","3284","0.40561798","PERSON"
"172","3.68756567","9.97E-6","0.27118161","0.0","3","4","false","馬濟","124.33333333","3","0","0","0.46248687","false","0","馬濟","12266","0.52932761","PERSON"
"173","3.80525394","1.0E-8","0.26279455","0.0","3","5","false","馬文顯二","69.0","3","0","0","0.43894921","false","0","馬文顯二","6","1.0","PERSON"
"174","3.68756567","9.97E-6","0.27118161","0.0","3","4","false","馬振憲","124.33333333","3","0","0","0.46248687","false","0","馬振憲","12266","0.52932761","PERSON"
"175","3.64343257","1.276E-5","0.27446645","0.0","3","4","false","馬志","133.0","3","0","0","0.47131349","false","0","馬志","18476","0.44594595","PERSON"
"176","3.24553415","6.693E-5","0.30811569","0.0","5","4","false","馬崇","245.4","5","0","0","0.55089317","false","0","馬崇","186596","0.28352668","PERSON"
"177","3.80525394","0.0","0.26279455","0.0","1","5","false","馬少","71.0","1","0","0","0.43894921","false","0","馬少","0","0.0","PERSON"
"178","3.43537653","2.689E-5","0.29108891","0.0","3","4","false","馬寅","208.33333333","3","0","0","0.51292469","false","0","馬寅","8168","0.34963463","PERSON"
"179","3.67425569","0.0","0.27216397","0.0","1","5","false","馥淸","258.0","1","0","0","0.46514886","false","0","馥淸","0","0.0","PERSON"
"180","3.67425569","0.0","0.27216397","0.0","1","5","false","香伯","258.0","1","0","0","0.46514886","false","0","香伯","0","0.0","PERSON"
"181","3.43957968","2.65E-6","0.2907332","0.0","2","4","false","首民","313.0","2","0","0","0.51208406","false","0","首民","1142","0.53061224","PERSON"
"182","3.21821366","5.9776E-4","0.31073139","0.0","12","4","false","首山","101.66666667","12","0","0","0.55635727","false","0","首山","413780","0.11260254","PERSON"
"183","3.81225919","0.0","0.26231165","0.0","1","5","false","館鈞","61.0","1","0","0","0.43754816","false","0","館鈞","0","0.0","PERSON"
"184","3.82837128","0.0","0.26120769","0.0","1","5","false","館袁","38.0","1","0","0","0.43432574","false","0","館袁","0","0.0","PERSON"
"185","3.73870403","2.34E-6","0.26747236","0.0","6","4","false","餘順","67.16666667","6","0","0","0.45225919","false","0","餘順","1150","0.42144374","PERSON"
"186","3.81155867","1.5E-7","0.26235986","0.0","2","5","false","餘姚","46.0","2","0","0","0.43768827","false","0","餘姚","62","0.75","PERSON"
"187","3.45078809","2.018E-5","0.28978888","0.0","3","4","false","餘仲","228.0","3","0","0","0.50984238","false","0","餘仲","33398","0.39754816","PERSON"
"188","3.43257443","1.423E-5","0.29132653","0.0","6","4","false","飭姚","131.33333333","6","0","0","0.51348511","false","0","飭姚","11754","0.21941639","PERSON"
"189","3.84098074","1.0E-8","0.26035017","0.0","2","5","false","顯華","19.0","2","0","0","0.43180385","false","0","顯華","2","1.0","PERSON"
"190","3.83117338","0.0","0.26101664","0.0","1","5","false","顧韾","34.0","1","0","0","0.43376532","false","0","顧韾","0","0.0","PERSON"
"191","3.44028021","0.0","0.290674","0.0","1","4","false","顧鏧","589.0","1","0","0","0.51194396","false","0","顧鏧","0","0.0","PERSON"
"192","3.81295972","7.4E-7","0.26226346","0.0","6","5","false","顧肇","35.83333333","6","0","0","0.43740806","false","0","顧肇","260","0.64506173","PERSON"
"193","3.22802102","1.4177E-4","0.30978733","0.0","6","4","false","顧維鈞","223.33333333","6","0","0","0.5543958","false","0","顧維鈞","305554","0.25094056","PERSON"
"194","3.83117338","1.0E-8","0.26101664","0.0","2","5","false","顧竹溪","33.0","2","0","0","0.43376532","false","0","顧竹溪","2","1.0","PERSON"
"195","3.80945709","8.8E-7","0.2625046","0.0","3","5","false","顧竹","30.33333333","3","0","0","0.43810858","false","0","顧竹","202","0.47311828","PERSON"
"196","3.81295972","7.4E-7","0.26226346","0.0","6","5","false","顧啟","35.83333333","6","0","0","0.43740806","false","0","顧啟","260","0.64506173","PERSON"
"197","3.82486865","7.0E-8","0.26144689","0.0","2","5","false","顧惠民","32.0","2","0","0","0.43502627","false","0","顧惠民","42","0.75609756","PERSON"
"198","3.81366025","0.0","0.26221528","0.0","1","5","false","顧履","59.0","1","0","0","0.43726795","false","0","顧履","0","0.0","PERSON"
"199","3.81366025","0.0","0.26221528","0.0","1","5","false","顧家","59.0","1","0","0","0.43726795","false","0","顧家","0","0.0","PERSON"
"200","2.83082312","0.006516","0.35325415","0.0","57","4","false","顧子","67.52631579","57","0","0","0.63383538","false","0","顧子","5460052","0.04745101","PERSON"
"201","3.75691769","0.0","0.26617565","0.0","1","4","false","顧劍","137.0","1","0","0","0.44861646","false","0","顧劍","0","0.0","PERSON"
"202","3.38914186","4.749E-5","0.29505994","0.0","4","4","false","顔蔡","214.75","4","0","0","0.52217163","false","0","顔蔡","88330","0.32484802","PERSON"
"203","3.39544658","4.369E-5","0.29451207","0.0","4","4","false","顏芹","216.5","4","0","0","0.52091068","false","0","顏芹","86760","0.33204931","PERSON"
"204","3.7267951","2.35E-6","0.26832707","0.0","5","5","false","順銓","73.2","5","0","0","0.45464098","false","0","順銓","3284","0.40561798","PERSON"
"205","3.83257443","2.0E-8","0.26092122","0.0","3","5","false","項松茂","30.0","3","0","0","0.43348511","false","0","項松茂","6","1.0","PERSON"
"206","3.13555166","8.4346E-4","0.31892315","0.0","21","4","false","項松","93.57142857","21","0","0","0.57288967","false","0","項松","836844","0.09229454","PERSON"
"207","3.06970228","7.6575E-4","0.32576449","0.0","16","4","false","項如松","126.0625","16","0","0","0.58605954","false","0","項如松","1167068","0.11348684","PERSON"
"208","3.44028021","0.0","0.290674","0.0","1","4","false","項如","589.0","1","0","0","0.51194396","false","0","項如","0","0.0","PERSON"
"209","3.41926445","4.23E-5","0.29246056","0.0","3","4","false","項公茂","227.0","3","0","0","0.51614711","false","0","項公茂","32168","0.36688312","PERSON"
"210","3.31068301","0.00289436","0.30205248","0.0","4","4","false","項仲","209.5","4","0","0","0.5378634","false","0","項仲","246128","0.27077922","PERSON"
"211","3.81366025","0.0","0.26221528","0.0","1","5","false","項世","59.0","1","0","0","0.43726795","false","0","項世","0","0.0","PERSON"
"212","3.44728546","3.5769E-4","0.29008332","0.0","11","4","false","章炳麟","73.63636364","11","0","0","0.51054291","false","0","章炳麟","97640","0.12788092","PERSON"
"213","3.46900175","1.936E-5","0.28826737","0.0","5","4","false","章方","142.4","5","0","0","0.50619965","false","0","章方","31204","0.26040516","PERSON"
"214","3.71208406","6.32E-6","0.26939045","0.0","6","4","false","章仲","91.83333333","6","0","0","0.45758319","false","0","章仲","7580","0.46581197","PERSON"
"215","3.44448336","9.192E-5","0.2903193","0.0","4","4","false","韓省","158.5","4","0","0","0.51110333","false","0","韓省","53320","0.27202073","PERSON"
"216","3.67425569","0.0","0.27216397","0.0","1","5","false","韓玉","258.0","1","0","0","0.46514886","false","0","韓玉","0","0.0","PERSON"
"217","3.4676007","2.406E-5","0.28838384","0.0","7","4","false","韓濟","110.57142857","7","0","0","0.50647986","false","0","韓濟","33902","0.201789","PERSON"
"218","3.81225919","0.0","0.26231165","0.0","1","5","false","韓毅","61.0","1","0","0","0.43754816","false","0","韓毅","0","0.0","PERSON"
"219","3.79754816","3.49E-6","0.2633278","0.0","7","4","false","靳雲","26.71428571","7","0","0","0.44049037","false","0","靳雲","690","0.35714286","PERSON"
"220","3.83257443","2.0E-8","0.26092122","0.0","3","5","false","靜菴","30.0","3","0","0","0.43348511","false","0","靜菴","6","1.0","PERSON"
"221","3.83397548","3.0E-8","0.26082587","0.0","3","5","false","靖仕","28.0","3","0","0","0.4332049","false","0","靖仕","6","1.0","PERSON"
"222","3.36462347","7.851E-5","0.29721008","0.0","5","4","false","霖陳","183.6","5","0","0","0.52707531","false","0","霖陳","158692","0.26387283","PERSON"
"223","3.41926445","4.23E-5","0.29246056","0.0","3","4","false","霖謂","227.0","3","0","0","0.51614711","false","0","霖謂","32168","0.36688312","PERSON"
"224","3.82276708","0.0","0.26159062","0.0","1","5","false","霖聯","46.0","1","0","0","0.43544658","false","0","霖聯","0","0.0","PERSON"
"225","3.4676007","2.406E-5","0.28838384","0.0","7","4","false","霖生","110.57142857","7","0","0","0.50647986","false","0","霖生","33902","0.201789","PERSON"
"226","3.23502627","9.053E-5","0.3091165","0.0","5","4","false","霍謂","266.8","5","0","0","0.55299475","false","0","霍謂","256412","0.30307868","PERSON"
"227","3.23432574","1.0559E-4","0.30918345","0.0","6","4","false","霍守華","228.5","6","0","0","0.55313485","false","0","霍守華","275842","0.25940707","PERSON"
"228","3.03607706","0.00259262","0.3293724","0.0","28","4","false","霍守","91.78571429","28","0","0","0.59278459","false","0","霍守","1910384","0.07977655","PERSON"
"229","3.84728546","8.0E-8","0.25992353","0.0","3","5","false","震靑","9.0","3","0","0","0.43054291","false","0","震靑","6","1.0","PERSON"
"230","3.68896673","1.801E-5","0.27107862","0.0","8","5","false","電孫","46.75","8","0","0","0.46220665","false","0","電孫","18364","0.19978166","PERSON"
"231","3.82206655","0.0","0.26163856","0.0","1","5","false","雷華","47.0","1","0","0","0.43558669","false","0","雷華","0","0.0","PERSON"
"232","3.82206655","0.0","0.26163856","0.0","1","5","false","雲龍","47.0","1","0","0","0.43558669","false","0","雲龍","0","0.0","PERSON"
"233","3.83817863","0.0","0.26054024","0.0","1","5","false","雲衢","24.0","1","0","0","0.43236427","false","0","雲衢","0","0.0","PERSON"
"234","3.81225919","0.0","0.26231165","0.0","1","5","false","雲維","61.0","1","0","0","0.43754816","false","0","雲維","0","0.0","PERSON"
"235","3.80525394","1.0E-8","0.26279455","0.0","3","5","false","雲程","69.0","3","0","0","0.43894921","false","0","雲程","6","1.0","PERSON"
"236","3.82486865","9.4E-7","0.26144689","0.0","4","4","false","雲生","16.0","4","0","0","0.43502627","false","0","雲生","198","0.41666667","PERSON"
"237","3.80595447","1.0E-8","0.26274618","0.0","3","5","false","雲梅","68.0","3","0","0","0.43880911","false","0","雲梅","6","1.0","PERSON"
"238","3.72539405","3.01E-6","0.26842798","0.0","7","5","false","雲搏","59.0","7","0","0","0.45492119","false","0","雲搏","1722","0.3258427","PERSON"
"239","3.64343257","1.276E-5","0.27446645","0.0","3","4","false","雲張","133.0","3","0","0","0.47131349","false","0","雲張","18476","0.44594595","PERSON"
"240","3.44028021","0.0","0.290674","0.0","1","4","false","雲台","589.0","1","0","0","0.51194396","false","0","雲台","0","0.0","PERSON"
"241","3.39544658","4.3486E-4","0.29451207","0.0","6","4","false","雲卿","136.0","6","0","0","0.52091068","false","0","雲卿","223236","0.20865533","PERSON"
"242","3.35761821","5.439E-5","0.29783017","0.0","3","4","false","雲代","280.0","3","0","0","0.52847636","false","0","雲代","121450","0.39630682","PERSON"
"243","3.82837128","0.0","0.26120769","0.0","1","5","false","雁賓","38.0","1","0","0","0.43432574","false","0","雁賓","0","0.0","PERSON"
"244","3.73870403","2.34E-6","0.26747236","0.0","6","4","false","隠名氏二元","67.16666667","6","0","0","0.45225919","false","0","隠名氏二元","1150","0.42144374","PERSON"
"245","3.73870403","2.34E-6","0.26747236","0.0","6","4","false","隠名氏三","67.16666667","6","0","0","0.45225919","false","0","隠名氏三","1150","0.42144374","PERSON"
"246","3.73870403","2.34E-6","0.26747236","0.0","6","4","false","隠名","67.16666667","6","0","0","0.45225919","false","0","隠名","1150","0.42144374","PERSON"
"247","3.43957968","4.96E-6","0.2907332","0.0","2","4","false","際袁","302.5","2","0","0","0.51208406","false","0","際袁","1184","0.5127551","PERSON"
"248","3.84588441","7.0E-8","0.26001821","0.0","3","5","false","際安","11.0","3","0","0","0.43082312","false","0","際安","6","1.0","PERSON"
"249","3.76882662","6.8E-7","0.26533457","0.0","2","5","false","隊陸","69.5","2","0","0","0.44623468","false","0","隊陸","212","0.5661157","PERSON"
"250","3.37302977","4.582E-5","0.29646937","0.0","5","4","false","隆旣","180.2","5","0","0","0.52539405","false","0","隆旣","80676","0.26352941","PERSON"
"251","3.79754816","3.49E-6","0.2633278","0.0","7","4","false","陽養","26.71428571","7","0","0","0.44049037","false","0","陽養","690","0.35714286","PERSON"
"252","3.44448336","2.569E-5","0.2903193","0.0","5","4","false","陽孫","141.4","5","0","0","0.51110333","false","0","陽孫","50606","0.24290657","PERSON"
"253","3.74500876","0.0","0.26702207","0.0","1","5","false","陽吳","157.0","1","0","0","0.45099825","false","0","陽吳","0","0.0","PERSON"
"254","3.74500876","0.0","0.26702207","0.0","1","5","false","陽候","157.0","1","0","0","0.45099825","false","0","陽候","0","0.0","PERSON"
