"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","Type"
"3.49535135","4.94E-6","0.28609427","0.0","2","7","false","茹彬","509.5","2","0","0","0.72273874","false","0","茹彬","7254","0.50748503","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","王行豐","440.0","1","0","0","0.68867267","false","0","王行豐","0","0.0","PERSON"
"3.49535135","4.94E-6","0.28609427","0.0","2","7","false","吳應氏","509.5","2","0","0","0.72273874","false","0","吳應氏","7254","0.50748503","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","陳國爵","440.0","1","0","0","0.68867267","false","0","陳國爵","0","0.0","PERSON"
"3.49535135","4.94E-6","0.28609427","0.0","2","7","false","徐雲記","509.5","2","0","0","0.72273874","false","0","徐雲記","7254","0.50748503","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","殷茂庭","440.0","1","0","0","0.68867267","false","0","殷茂庭","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","恒懷","440.0","1","0","0","0.68867267","false","0","恒懷","0","0.0","PERSON"
"4.37578378","2.579E-5","0.22853049","0.0","14","7","false","瑞生洋行","30.71428571","14","0","0","0.62491291","false","0","瑞生洋行","131432","0.32653061","ORG"
"3.49535135","4.94E-6","0.28609427","0.0","2","7","false","康裕昌","509.5","2","0","0","0.72273874","false","0","康裕昌","7254","0.50748503","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","楊清水","440.0","1","0","0","0.68867267","false","0","楊清水","0","0.0","PERSON"
"3.49535135","4.94E-6","0.28609427","0.0","2","7","false","郭子卿","509.5","2","0","0","0.72273874","false","0","郭子卿","7254","0.50748503","PERSON"
"3.79589189","2.2737E-4","0.2634427","0.0","2","8","false","袁聲","229.0","2","0","0","0.68934535","false","0","袁聲","1154944","0.50442478","PERSON"
"3.79891892","2.694E-5","0.26323278","0.0","7","8","false","王純立","80.83333333","7","0","1","0.68900901","false","0","王純立","52958","0.18102797","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","周毓林","440.0","1","0","0","0.68867267","false","0","周毓林","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","沈少琴","440.0","1","0","0","0.68867267","false","0","沈少琴","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","倪頤吉","440.0","1","0","0","0.68867267","false","0","倪頤吉","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","月珍","440.0","1","0","0","0.68867267","false","0","月珍","0","0.0","PERSON"
"4.29621622","0.0","0.23276296","0.0","1","8","false","瑞觀察","59.0","1","0","0","0.63375375","false","0","瑞觀察","0","0.0","ORG"
"3.25535135","8.5144E-4","0.3071865","0.0","2","7","false","韓芸根","721.5","2","0","0","0.74940541","false","0","韓芸根","2282234","0.5084686","PERSON"
"4.37578378","2.579E-5","0.22853049","0.0","14","7","false","瑞記洋行","30.71428571","14","0","0","0.62491291","false","0","瑞記洋行","131432","0.32653061","ORG"
"3.80194595","0.0","0.2630232","0.0","1","8","false","趙馥疇翁","440.0","1","0","0","0.68867267","false","0","趙馥疇翁","0","0.0","PERSON"
"3.80108108","1.002E-5","0.26308305","0.0","3","8","false","吳嵩隱","151.33333333","3","0","0","0.68876877","false","0","吳嵩隱","12326","0.34244495","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","張家鹤","1003.0","1","0","0","0.72269069","false","0","張家鹤","0","0.0","PERSON"
"3.80108108","1.002E-5","0.26308305","0.0","3","8","false","沈景甫","151.33333333","3","0","0","0.68876877","false","0","沈景甫","12326","0.34244495","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","李駿卿","1003.0","1","0","0","0.72269069","false","0","李駿卿","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","徐詠甘","1003.0","1","0","0","0.72269069","false","0","徐詠甘","0","0.0","PERSON"
"3.80151351","4.01E-6","0.26305312","0.0","2","8","false","陳聞聲","224.5","2","0","0","0.68872072","false","0","陳聞聲","6158","0.50911162","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","方梅艇","1003.0","1","0","0","0.72269069","false","0","方梅艇","0","0.0","PERSON"
"3.25448649","9.0166E-4","0.30726814","0.0","4","7","false","東海","365.25","4","0","0","0.7495015","false","0","東海","2336740","0.25705716","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","陳禹生","1003.0","1","0","0","0.72269069","false","0","陳禹生","0","0.0","PERSON"
"3.80151351","4.01E-6","0.26305312","0.0","2","8","false","陳承漪","224.5","2","0","0","0.68872072","false","0","陳承漪","6158","0.50911162","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","李鑑清","1003.0","1","0","0","0.72269069","false","0","李鑑清","0","0.0","PERSON"
"3.80151351","4.01E-6","0.26305312","0.0","2","8","false","榮陽","224.5","2","0","0","0.68872072","false","0","榮陽","6158","0.50911162","PERSON"
"3.2147027","2.6977E-4","0.31107076","0.0","9","7","false","瑞記紗廠","113.22222222","9","0","0","0.75392192","false","0","瑞記紗廠","713936","0.19688109","ORG"
"3.47632432","2.037E-5","0.28766016","0.0","3","7","false","陳貫雲","369.33333333","3","0","0","0.72485285","false","0","陳貫雲","193932","0.35519126","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","王錫桂","440.0","1","0","0","0.68867267","false","0","王錫桂","0","0.0","PERSON"
"3.47632432","2.037E-5","0.28766016","0.0","3","7","false","楊安懷","369.33333333","3","0","0","0.72485285","false","0","楊安懷","193932","0.35519126","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","王日新","440.0","1","0","0","0.68867267","false","0","王日新","0","0.0","PERSON"
"3.47632432","2.037E-5","0.28766016","0.0","3","7","false","程繼賓","369.33333333","3","0","0","0.72485285","false","0","程繼賓","193932","0.35519126","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","朱哲甫","440.0","1","0","0","0.68867267","false","0","朱哲甫","0","0.0","PERSON"
"3.47632432","2.037E-5","0.28766016","0.0","3","7","false","長源","369.33333333","3","0","0","0.72485285","false","0","長源","193932","0.35519126","PERSON"
"3.21556757","5.481E-5","0.31098709","0.0","7","7","false","瑞豐莊","116.42857143","7","0","0","0.75382583","false","0","瑞豐莊","227208","0.20250627","ORG"
"3.80194595","0.0","0.2630232","0.0","1","8","false","唐信和","440.0","1","0","0","0.68867267","false","0","唐信和","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","郭謙修","440.0","1","0","0","0.68867267","false","0","郭謙修","0","0.0","PERSON"
"3.47632432","2.037E-5","0.28766016","0.0","3","7","false","榮春華","369.33333333","3","0","0","0.72485285","false","0","榮春華","193932","0.35519126","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","劉芬　誌","440.0","1","0","0","0.68867267","false","0","劉芬　誌","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","李沈","440.0","1","0","0","0.68867267","false","0","李沈","0","0.0","PERSON"
"3.90789189","0.00123756","0.25589244","0.0","7","7","false","瑞道","12.33333333","7","0","1","0.6769009","false","0","瑞道","8303112","0.22222222","ORG"
"3.80194595","0.0","0.2630232","0.0","1","8","false","奚敬彰","440.0","1","0","0","0.68867267","false","0","奚敬彰","0","0.0","PERSON"
"4.89945946","9.8E-7","0.20410415","0.0","4","8","false","曾朱施","9.0","4","0","0","0.56672673","false","0","曾朱施","252","0.38095238","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","王文鎔","440.0","1","0","0","0.68867267","false","0","王文鎔","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","吳悦來","440.0","1","0","0","0.68867267","false","0","吳悦來","0","0.0","PERSON"
"4.89945946","9.8E-7","0.20410415","0.0","4","8","false","朱　　　子英","9.0","4","0","0","0.56672673","false","0","朱　　　子英","252","0.38095238","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","李欽揚","440.0","1","0","0","0.68867267","false","0","李欽揚","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","焦發　施","440.0","1","0","0","0.68867267","false","0","焦發　施","0","0.0","PERSON"
"3.90183784","0.00164538","0.25628948","0.0","21","7","false","瑞道台","8.0","21","0","1","0.67757357","false","0","瑞道台","13049042","0.1372549","ORG"
"3.79502703","7.98E-6","0.26350273","0.0","3","8","false","福昌","157.66666667","3","0","0","0.68944144","false","0","福昌","27068","0.34892353","PERSON"
"3.79502703","7.98E-6","0.26350273","0.0","3","8","false","盧仁山","157.66666667","3","0","0","0.68944144","false","0","盧仁山","27068","0.34892353","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","習推拏","1003.0","1","0","0","0.72269069","false","0","習推拏","0","0.0","PERSON"
"3.79502703","7.98E-6","0.26350273","0.0","3","8","false","沈振揚","157.66666667","3","0","0","0.68944144","false","0","沈振揚","27068","0.34892353","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","韋氏","1003.0","1","0","0","0.72269069","false","0","韋氏","0","0.0","PERSON"
"3.80108108","8.21E-6","0.26308305","0.0","3","8","false","朱凌氏","152.0","3","0","0","0.68876877","false","0","朱凌氏","12322","0.34396355","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","崇山","1003.0","1","0","0","0.72269069","false","0","崇山","0","0.0","PERSON"
"3.80151351","3.97E-6","0.26305312","0.0","2","8","false","陳定甫","224.5","2","0","0","0.68872072","false","0","陳定甫","6158","0.50911162","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","徐君心","1003.0","1","0","0","0.72269069","false","0","徐君心","0","0.0","PERSON"
"3.80151351","3.97E-6","0.26305312","0.0","2","8","false","錢慶淑","224.5","2","0","0","0.68872072","false","0","錢慶淑","6158","0.50911162","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","永安　培德氏","1003.0","1","0","0","0.72269069","false","0","永安　培德氏","0","0.0","PERSON"
"3.80151351","3.97E-6","0.26305312","0.0","2","8","false","保基","224.5","2","0","0","0.68872072","false","0","保基","6158","0.50911162","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","福餘","1003.0","1","0","0","0.72269069","false","0","福餘","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","徐　雲翁","1003.0","1","0","0","0.72269069","false","0","徐　雲翁","0","0.0","PERSON"
"5.89708108","2.3E-7","0.16957542","0.0","3","9","false","瑞道台曁商會","5.66666667","3","0","0","0.45587988","false","0","瑞道台曁商會","78","0.77777778","ORG"
"3.49578378","0.0","0.28605888","0.0","1","7","false","江黼","1003.0","1","0","0","0.72269069","false","0","江黼","0","0.0","PERSON"
"3.79459459","7.39E-6","0.26353276","0.0","2","8","false","蘇德镳","230.5","2","0","0","0.68948949","false","0","蘇德镳","30634","0.51573034","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","裘舜章","1003.0","1","0","0","0.72269069","false","0","裘舜章","0","0.0","PERSON"
"3.90875676","4.8349E-4","0.25583582","0.0","4","7","false","瑞道臺","16.0","4","0","0","0.6768048","false","0","瑞道臺","3558210","0.29411765","ORG"
"3.49578378","0.0","0.28605888","0.0","1","7","false","華榮","1003.0","1","0","0","0.72269069","false","0","華榮","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","和康莊","1003.0","1","0","0","0.72269069","false","0","和康莊","0","0.0","PERSON"
"3.21297297","2.3088E-4","0.31123822","0.0","13","7","false","環璧書屋","111.53846154","13","0","0","0.75411411","false","0","環璧書屋","727636","0.19392713","ORG"
"3.49491892","2.09E-6","0.28612967","0.0","2","7","false","韓浦生","527.5","2","0","0","0.72278679","false","0","韓浦生","10026","0.52492522","PERSON"
"3.23545946","0.00104035","0.30907511","0.0","11","7","false","董阜成","160.7","11","0","1","0.75161562","false","0","董阜成","3018638","0.10975945","PERSON"
"3.49491892","2.09E-6","0.28612967","0.0","2","7","false","翁稐華","527.5","2","0","0","0.72278679","false","0","翁稐華","10026","0.52492522","PERSON"
"3.79978378","3.75E-6","0.26317287","0.0","2","8","false","查沛然","230.0","2","0","0","0.68891291","false","0","查沛然","10988","0.51693002","PERSON"
"3.49491892","2.09E-6","0.28612967","0.0","2","7","false","徐俊麗","527.5","2","0","0","0.72278679","false","0","徐俊麗","10026","0.52492522","PERSON"
"3.79978378","3.75E-6","0.26317287","0.0","2","8","false","詹質臣","230.0","2","0","0","0.68891291","false","0","詹質臣","10988","0.51693002","PERSON"
"3.41145946","1.0509E-4","0.29312967","0.0","4","7","false","全益","382.0","4","0","1","0.73206006","false","0","全益","1064112","0.36251189","PERSON"
"3.79978378","3.75E-6","0.26317287","0.0","2","8","false","余恕宗","230.0","2","0","0","0.68891291","false","0","余恕宗","10988","0.51693002","PERSON"
"3.77989189","2.3794E-4","0.26455783","0.0","5","8","false","章學海","105.8","5","0","0","0.69112312","false","0","章學海","3864650","0.22733189","PERSON"
"3.79978378","3.75E-6","0.26317287","0.0","2","8","false","陶樹玉","230.0","2","0","0","0.68891291","false","0","陶樹玉","10988","0.51693002","PERSON"
"3.49491892","2.09E-6","0.28612967","0.0","2","7","false","成九","527.5","2","0","0","0.72278679","false","0","成九","10026","0.52492522","PERSON"
"3.20994595","9.9855E-4","0.31153173","0.0","20","7","false","甘肅籌振局","45.8","20","0","0","0.75445045","false","0","甘肅籌振局","1988000","0.07859649","ORG"
"3.79675676","1.505E-5","0.26338269","0.0","3","8","false","楊班如","154.0","3","0","0","0.68924925","false","0","楊班如","27578","0.34075724","PERSON"
"3.49491892","2.09E-6","0.28612967","0.0","2","7","false","貽釗","527.5","2","0","0","0.72278679","false","0","貽釗","10026","0.52492522","PERSON"
"3.79891892","6.67E-6","0.26323278","0.0","3","8","false","張一士","157.33333333","3","0","0","0.68900901","false","0","張一士","17258","0.3521021","PERSON"
"3.79891892","6.67E-6","0.26323278","0.0","3","8","false","金沙祥泰","157.33333333","3","0","0","0.68900901","false","0","金沙祥泰","17258","0.3521021","PERSON"
"3.79891892","6.67E-6","0.26323278","0.0","3","8","false","吳坤","157.33333333","3","0","0","0.68900901","false","0","吳坤","17258","0.3521021","PERSON"
"3.80151351","2.68E-6","0.26305312","0.0","2","8","false","李門","226.5","2","0","0","0.68872072","false","0","李門","6010","0.51366743","PERSON"
"3.80151351","2.68E-6","0.26305312","0.0","2","8","false","朱兼士","226.5","2","0","0","0.68872072","false","0","朱兼士","6010","0.51366743","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","季光","1003.0","1","0","0","0.72269069","false","0","季光","0","0.0","PERSON"
"3.80151351","2.68E-6","0.26305312","0.0","2","8","false","丁子馨","226.5","2","0","0","0.68872072","false","0","丁子馨","6010","0.51366743","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","翁義昌","1003.0","1","0","0","0.72269069","false","0","翁義昌","0","0.0","PERSON"
"3.6172973","7.2016E-4","0.27644949","0.0","4","7","false","陳儀泉","164.75","4","0","0","0.70918919","false","0","陳儀泉","3983320","0.28931095","PERSON"
"3.80151351","2.68E-6","0.26305312","0.0","2","8","false","丁夢蘭","226.5","2","0","0","0.68872072","false","0","丁夢蘭","6010","0.51366743","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","傅梅","1003.0","1","0","0","0.72269069","false","0","傅梅","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","翁兪　利","1003.0","1","0","0","0.72269069","false","0","翁兪　利","0","0.0","PERSON"
"3.21124324","1.1483E-4","0.31140587","0.0","10","7","false","生昌福壽","120.7","10","0","0","0.75430631","false","0","生昌福壽","466684","0.20745234","ORG"
"3.80194595","0.0","0.2630232","0.0","1","8","false","胡儀","440.0","1","0","0","0.68867267","false","0","胡儀","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","黃佐","1003.0","1","0","0","0.72269069","false","0","黃佐","0","0.0","PERSON"
"3.80151351","5.2E-6","0.26305312","0.0","2","8","false","程靜齋","223.0","2","0","0","0.68872072","false","0","程靜齋","6164","0.50569476","PERSON"
"3.80151351","2.47E-6","0.26305312","0.0","2","8","false","陸春江","228.0","2","0","0","0.68872072","false","0","陸春江","6140","0.51708428","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","郭大厚","1003.0","1","0","0","0.72269069","false","0","郭大厚","0","0.0","PERSON"
"3.80151351","2.47E-6","0.26305312","0.0","2","8","false","鄭少","228.0","2","0","0","0.68872072","false","0","鄭少","6140","0.51708428","PERSON"
"3.80151351","2.47E-6","0.26305312","0.0","2","8","false","尹啓楨","228.0","2","0","0","0.68872072","false","0","尹啓楨","6140","0.51708428","PERSON"
