"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.397106109324759","0.0013754366490635955","0.22742230347349177","0.0","3","8","false","施則敬","20.333333333333332","0","3","0","0.9209975323412847","false","0","施則敬","27510","0.41134751773049644"
"5.686495176848875","0.0","0.17585524455753462","0.0","1","10","false","施善昌","34.0","0","1","0","0.891011740073282","false","0","施善昌","0","0.0"
"8.065916398713826","0.0","0.1239784731911501","0.0","1","12","false","施少欽","3.0","0","1","0","0.8356763628206088","false","0","施少欽","0","0.0"
"5.197749196141479","0.0","0.19239096814104548","0.0","1","8","false","施正卿","29.0","0","1","0","0.9023779256711284","false","0","施正卿","0","0.0"
"5.233118971061093","4.7071206025490945E-7","0.19109062980030722","0.0","2","9","false","明伏乞聖鑒","11.0","0","2","0","0.901555372766021","false","0","明伏乞聖鑒","2","1.0"
"4.676848874598071","3.7143099060028565E-6","0.21381918184943277","0.0","2","8","false","星河","27.0","0","2","0","0.9144918866372541","false","0","星河","68","0.7647058823529411"
"5.255627009646302","0.0","0.1902722545120832","0.0","1","9","false","晴翁","5.0","0","1","0","0.9010319300082255","false","0","晴翁","0","0.0"
"5.017684887459807","0.0","0.1992950977250881","0.0","1","9","false","曹基善","22.0","0","1","0","0.9065654677334929","false","0","曹基善","0","0.0"
"5.017684887459807","0.0","0.1992950977250881","0.0","1","9","false","曹成逹","22.0","0","1","0","0.9065654677334929","false","0","曹成逹","0","0.0"
"4.821543408360129","1.227821331209712E-4","0.20740246748916305","0.0","4","9","false","曾憲","14.0","0","4","0","0.911126897479997","false","0","曾憲","1578","0.41935483870967744"
"6.516077170418006","0.0015986558346407363","0.15346656797434","0.0","3","10","false","月源興","7.333333333333333","0","3","0","0.8717191355716742","false","0","月源興","260238","0.48717948717948717"
"5.686495176848875","0.0","0.17585524455753462","0.0","1","10","false","望雲","34.0","0","1","0","0.891011740073282","false","0","望雲","0","0.0"
