DocId,Date,Title,Source
SPSP192402090701,19240209,國外要聞東京通信徐之圭,shunpao
SPSP192405050301,19240505,時論,shunpao
SPSP192506210801,19250621,唐繼虞入桂之失敗,shunpao
SPSP192501301501,19250130,申報第四張本埠新聞二航業要訊　　日本派艦,shunpao
SPSP192410111001,19241011,（六）各界之救濟兵民　　嘉定旅滬同鄉致江浙議員電　本埠嘉定旅滬臨時維持會昨致北京參衆兩院江浙同鄉函云參衆兩院江浙同鄉諸先生均鑒江浙不幸突肇兵災烽火連天哀鴻遍地迄今匝月禍猶未紓被災之區就蘇論列尤以嘉定靑　[...],shunpao
SPSP192409290201,19240929,時評久戰與利害冷,shunpao
SPSP192609051501,19260905,本埠新聞二朱宅昨日之弔客朱葆三先生逝世後,shunpao
SPSP192604252101,19260425,本埠增刊外商在華航業之概况,shunpao
SPSP192606062101,19260606,本埠增刋天氣報告,shunpao
SPSP192611071901,19261107,本埠增刊各團體消息　　持螯賞菊會誌先是莊通三等發起持螯賞菊會贊同者頗不乏人乃擬定種種辦法並假商務俱樂,shunpao
SPSP192610111501,19261011,本埠新聞二今日江灣賽馬預測第一次二哩,shunpao
SPSP192611021901,19261102,？？[L本埠增刊>各團體消息　　上海各校音樂敎授之聯合上海音樂敎授劉質平李恩科潘伯英韓傳煒傅彥長張若,shunpao
SPSP192608090701,19260809,國内要聞二吉省政局突變　　鄭代省長長准辭奉方擬以任毓麟繼,shunpao
SPSP192604201901,19260420,本埠增刊藝術界現代大歌家麥克戈買克,shunpao
SPSP192712031901,19271203,本埠增刋團體消息▲儉德會舉行第二次同學會及第一次結分、儉德儲蓄會、定於本月四日星期日上午十時起、在該會演講廳、舉行第二次會員同樂大會、除敦請蔡孑民先生演講外、并有電影音藥歌舞幻術等、節目均係非常精彩、　[...],shunpao
SPSP192706111701,19270611,本埠增刊今日引翔鄕賽馬預測　下午一點鐘起賽,shunpao
SPSP192709051701,19270905,團體消息　　南洋高商上課山海關路南洋高級高業學校昨已開學定於九月六日上課新舊學生到校者約有三百餘人而各處學生請求轉學者尙衆該校爲愼重各轉學生程度起見暫設有特別生額以便轉學生隨意插班旁聽然後升入相當班次　[...],shunpao
SPSP192712061701,19271206,團體消息,shunpao
SPSP192712091901,19271209,本埠增刋商場消息華盛頓鐘表行減價展期南京路中市華盛鐘表行於上,shunpao
SPSP192802131901,19280213,本埠增刋團體消息　　儉德會昨日之同樂會儉德儲蓄會於昨日,shunpao
SPSP192802141901,19280214,本埠增刋婚禮誌,shunpao
SPSP192802271701,19280227,本埠增刋昨日引翔鄉賽馬之成績　　第一次、,shunpao
SPSP192708301701,19270830,本埠增刊各圑體消息　　南洋大學赴美學生圑近聞　南洋大學本屆畢業生張錫蕃·方善垕·顧毓瑔·汪經鎔·任家,shunpao
SPSP192706301901,19270630,各團體消息　　滬南興安桂元雜貨號職工會第一分會該會籌備已經就緒於前日,shunpao
SPSP192703311201,19270331,虹口房總聯會之發起,shunpao
SPSP192906082601,19290608,本埠增刊商場消息,shunpao
SPSP192811030701,19281103,時評　　事不能獨立,shunpao
SPSP192806201401,19280620,世界第一富翁發表不老術合衆聯合通訊云。據美國汽車大王亨利福特氏之返老還童法。在每天一定之時候。熱心服務其一定的　務。但其職務應擇其於自身最有興味者方可。然現下德國發明之還少新藥　[...],shunpao
SPSP192811282301,19281128,本埠增刊圑體消息　　婚禮誌國民黨第一届中執委傅汝霖君與上海法科大學學生李俊英女士於昨日下午假一品香旅,shunpao
SPSP192309261301,19230926,本埠新聞衆院秘書孫曜到滬後之談話,shunpao
SPSP192309280201,19230928,時評選災,shunpao
SPSP192304251001,19230425,國内要聞二天津之五七國恥紀念辦法　　天津團體代表會通電云全國,shunpao
SPSP192311130601,19231113,國内要聞二吳景濓聯絡中立派之效果　　調和之聲漸起　　自甘石橋,shunpao
SPSP192301121001,19230112,國内要聞二浙議會紀事,shunpao
SPSP192112101601,19211210,本埠新聞二燮昌經理之嘉惠災孩,shunpao
SPSP191704190201,19170419,時評風紀,shunpao
SPSP191704200201,19170420,時評内外兩大事,shunpao
SPSP191703150201,19170315,時評宣布斷交,shunpao
SPSP192204290601,19220429,國内專電二　　香港電伍决實行,shunpao
SPSP192203051401,19220305,本埠新聞總商會談話會紀　　報告會務開辦商,shunpao
SPSP192204101601,19220410,本埠新聞商總聯會反對官設魯案理事會,shunpao
SPSP192203220601,19220322,國内新聞　鮑内閣尙難實現,shunpao
SPSP192109181801,19210918,申報星期刊星期增刊,shunpao
SPSP192109281001,19210928,公電,shunpao
SPSP192205210601,19220521,國内專電二　　北京電美砲兵上,shunpao
SPSP191501010201,19150101,迎民國四年,shunpao
SPSP191312271301,19131227,自由談游戲文章戲擬梁鼎芬遺摺,shunpao
SPSP191410240701,19141024,松江,shunpao
SPSP191409240101,19140924,遊記羗海雜誌,shunpao
SPSP191502230201,19150223,時評　　令人迷茫,shunpao
SPSP191502260201,19150226,時評　　新聞政策,shunpao
SPSP191511180101,19151118,譯述歐西報業舉要,shunpao
SPSP191603100201,19160310,時評宣撫使,shunpao
SPSP191312021301,19131202,自由談游戲文章有趣之吿白,shunpao
SPSP191312070701,19131207,雜評二,shunpao
SPSP191312081301,19131208,自由談游戲文章財政總長批了靑臭,shunpao
SPSP191507111001,19150711,本埠新聞搜查蝗蝻之認眞,shunpao
SPSP191507171001,19150717,本埠新聞新泰輪遭風覆没之慘劇　　滬南十六,shunpao
SPSP191603191001,19160319,本埠新聞總商會議事廳今日開幕　　上海總商,shunpao
SPSP191606090201,19160609,命令,shunpao
SPSP191604040201,19160404,時評危,shunpao
SPSP191409101301,19140910,自由談游戲文章擬壽頭麻子質問滑,shunpao
SPSP191411091301,19141109,自由談游戲文章擬妓女致在津敗露,shunpao
SPSP191402231301,19140223,第三十版自由談游戲文章管仲治臍,shunpao
SPSP191410311301,19141031,自由談,shunpao
SPSP191711070201,19171107,時評單方之舉動,shunpao
SPSP191709190201,19170919,時評所爲何事,shunpao
SPSP191709210201,19170921,時評不能爲,shunpao
SPSP191710140201,19171014,時評武力解决,shunpao
SPSP191708230201,19170823,時評除西南外,shunpao
SPSP191707100201,19170710,時評警告當局,shunpao
SPSP191807250201,19180725,時評顧忌,shunpao
SPSP191807140701,19180714,南京快信,shunpao
SPSP191809020201,19180902,時評過渡,shunpao
SPSP191805040201,19180504,時評徐樹錚,shunpao
SPSP191805090601,19180509,要聞二湘東第二路之失敗史　　上月杪第二路在攸醴一帶失利北軍方,shunpao
SPSP191711170201,19171117,時評　　段内閣冷,shunpao
SPSP191711290201,19171129,時評内閣,shunpao
SPSP191607040201,19160704,時評今之官,shunpao
SPSP191706070201,19170607,時評不上不下,shunpao
SPSP191708080201,19170808,時評國力,shunpao
SPSP191708090201,19170809,時評國力,shunpao
SPSP191707260201,19170726,時評不能動,shunpao
SPSP191707150201,19170715,時評誰任其責,shunpao
SPSP191302120301,19130212,柏林電,shunpao
SPSP191302270801,19130227,草房失愼,shunpao
SPSP191305031101,19130503,泉漳帮衆商意見書,shunpao
SPSP191304151101,19130415,本會函授部章程　　定名中華民國世界語會函授部各地方事務所不另設函授部俾免分歧宗旨輔講習部所不逮逹本會普及之旨學員能閲淺近中文不論何人均得爲本部學員學期一年爲修學期滿平時由本部通信試騐期滿由本會流動部矯　[...],shunpao
SPSP192002250601,19200225,專電,shunpao
SPSP192002021001,19200202,本埠新聞○基督徒在天安堂歡迎王使紀王專使,shunpao
SPSP192010180801,19201018,國内要聞二湘市民與省議會交涉　　撤除省議會旗幟　　湘省市民對,shunpao
SPSP192001151001,19200115,本埠新聞要求市民權問題告一段落領袖領事已,shunpao
SPSP191812090201,19181209,時評地人時,shunpao
SPSP191811140201,19181114,時評讀休戰條約,shunpao
SPSP193110151001,19311015,湘省水利委員會成立　　第一步規劃修復堤垸　　長沙通信、湘省大年水災之慘重、爲近百年所未有、僅濱洞庭湖之十縣、損失垸田、已在四百萬畝以上、歲穫减少二千餘萬石、若不速將堤垸修復、來年春耕絶望、濱湖各縣人民　[...],shunpao
SPSP193303302301,19330330,小說夢裏光陰,shunpao
SPSP193303312101,19330331,市場,shunpao
SPSP193011011601,19301101,春江旅館查出肉票,shunpao
SPSP193010311201,19301031,交部通飭保護國際電台,shunpao
SPSP193309152401,19330915,戲劇　　戰爭與和平（二）（五）,shunpao
SPSP193203080601,19320308,要聞二日海軍艦來烟　　要求在海關設司令部並派員窺探東山砲台芝,shunpao
SPSP193203100201,19320310,郵局要息彙誌上海郵局消息、自三月八日起、上海與南京間航空郵運、每日,shunpao
SPSP193502232601,19350223,鳳鳴社　　中華,shunpao
SPSP193703021601,19370302,佛教徒籌設國際平和會,shunpao
SPSP193305091001,19330509,美人萊夫科　　警告上海公衆　　注意加拿大人仇里安　　昨有美人萊夫科警告上海公衆注意加拿大人仇里安、仇氏因在美被控以煤油股票詐欺取材、逃審來滬、美當道刻正計劃引渡歸案訊辦　但仇氏自稱其逃審原因、由於探悉　[...],shunpao
SPSP193305121001,19330512,天主敎　　羅馬朝聖團今晨赴意　　代表三十一人陸隱耕爲領隊　　大通公司特派渡輪熱烈歡送　　今年爲西歷一九三三年、係耶穌逝世十九週紀念　[...],shunpao
SPSP193306130901,19330613,奥政治暗殺案,shunpao
SPSP193912261001,19391226,自由談隔膜解  霂長,shunpao
SPSP193903081201,19390308,刦奪華捕手槍襲擊警車　劇盜判刑念年　陳茂堂處徒刑十七年　　總巡捕房稽查處華探長朱壽齡·王潤和·探目龐瑞卿·注家駒等、前拘獲劇盜紹興人陳茂棠·及江北人徐小四子　[...],shunpao
SPSP193904271001,19390427,政記輪船公司　業經裁定解散　渝法院已指定清算人　香港高審廳公吿開審　　民營政記輪船公司、已由招商局申請裁定解散、指定蔡增基·王雲五·章鼎峙等三人爲淸算人、日方企圖强買泊港六輪、船員呼籲堅決反對、泊在華　[...],shunpao
SPSP193910231201,19391023,申報,shunpao
SPSP193910251201,19391025,申報,shunpao
SPSP194108241101,19410824,兩學生被綁　捕房迅即破獲　在天然飯店內救出肉票　拘獲綁匪九名續緝餘黨,shunpao
SPSP194604190501,19460419,台灣人與內地人  四月十二日航訊　本報台北特派員暮時,shunpao
SPSP194605040701,19460504,商業新聞,shunpao
SPSP194602190301,19460219,最複雜最錯綜萬族大熔爐　夏威夷鑄新血統　中太平洋自由天堂巡禮,shunpao
SPSP194207260701,19420726,商業新聞,shunpao
SPSP194409200201,19440920,海關當局盼商民檢舉關員需索,shunpao
SPSP194509150101,19450915,湯司令官招待記者　談接收京滬工作　本大公無私精神劃分步驟進行,shunpao
SPSP194110290901,19411029,敎育新聞　　黃海化學工業研究社　研究工業,shunpao
SPSP194305270301,19430527,東綫德空軍活躍　炸毀蘇大飛機工廠一所　德大規模肅清蘇遊擊隊,shunpao
SPSP194404110301,19440411,「物動物資」申請移動辦法　申請書須轉送物資統審會　　頃據記者探悉，關係「物動物資」之申請移動，商統會曾奉行政院頒發處理辦法，令飭遵辦，聞此項「物動物資」計分：　各種汽車及其另件，　汽油及石油類，　各種　[...],shunpao
SPSP194405290101,19440529,社評京滬兩市民食臨時措置綱要頒布以後,shunpao
SPSP194810010701,19481001,本市偽中畢業生甄審　調查覆核竣事　全部合格者一二一名,shunpao
SPSP194605150601,19460515,中央銀行隨機　金價昨已平定　美鈔隨金市轉移,shunpao
SPSP194609230701,19460923,貨物稅率一成半　毛紡業大爲震動　生產量有限無補於稅收　外貨壓迫下實不堪重徵,shunpao
SPSP194609291001,19460929,電影戲劇每星期日出版,shunpao
SPSP194902030101,19490203,甘介侯奉命再度來滬　敦促顏惠慶等赴平　邵力子昨返京即訪李代總統談話　京人民代表團離靑北飛,shunpao
SPSP192211211201,19221121,三馬路大新街亦舞台十月初三夜戲,shunpao
SPSP191302280801,19130228,聚賭受罰,shunpao
SPSP192506210901,19250621,本埠新聞慘案交涉移京後之上海　　蔡曾有今,shunpao
SPSP192507141601,19250714,〔申報第四張〕,shunpao
SPSP192409021301,19240902,本埠新聞,shunpao
SPSP192411030201,19241103,時評未來之局,shunpao
SPSP192411050201,19241105,時評蒙氣,shunpao
SPSP192405310301,19240531,時論,shunpao
SPSP192602250801,19260225,土國之油合同,shunpao
SPSP192609221301,19260922,自由談中秋夕之兩奇景,shunpao
SPSP192512280601,19251228,蚌埠槍聲後之臨時警備辦法　　蚌埠五方雜處良莠不齊現值隆冬防衞最應嚴密兼之主客各軍,shunpao
SPSP192608201301,19260820,本埠新聞南北軍站加嚴檢查憲兵司令汪其昌兩,shunpao
SPSP192712012101,19271201,本埠增刋各團體消息尚文小學懇親游藝會　月之二十六日爲上海特别市市立尚文小學舉行黨化敎育懇親游藝會之期該校創辦於民九迄今八載於兹學生已達三百餘人校舍兩經擴充校具完備該校敎員俱女界俟秀敎授重實際注重兒童自　[...],shunpao
SPSP192712041901,19271204,本埠增刋爲編製工資指數事敬告上海各工廠　上海特别市市政府　農工商局,shunpao
SPSP192709011901,19270901,本埠增刋文釗各圑體消息　　勞農學院開辦販賣部國立第三中山大學勞農學院以該院僻處鄉間院内學生欲購買日用物品殊多不便生活上亦感枯寂現特設販賣部本合作的精神以謀全院同人購買上之便利並增其生活上之愉快内部組織　[...],shunpao
SPSP192707021901,19270702,本埠增刋轉體消息　　商務職工會發起醒世社寳山路商務印書館總務處職工會第二分會、于前日下午二時、開全體組長會議、由該會第二組長鄭省一君提議、請該會宣傳部組織一個「革命醒世化裝演講社」、純演警惕國人革命醒　[...],shunpao
SPSP192708011701,19270801,本埠增刋世界的「口號」,shunpao
SPSP192708031701,19270803,本埠增刋團體消息　　▲商務書館函授學社英文科現銀獎案上海商務印書館函授學社開辦迄今、已歷十有三載、現設國文英文商業算學國語五科、學員二萬餘人、成績卓著、該社並爲鼓勵學員起見、特定現金奬勵章程、每年舉行　[...],shunpao
SPSP192801122101,19280112,囂俄「哀史」述略汪倜然　　囂俄底「哀史」,shunpao
SPSP192801141901,19280114,本埠增刊　　囂俄哀史述略汪倜然　　㈤高姗特　　一千八百二十三年聖誕節旁晚的時候有一個形狀詭秘的人怱怱,shunpao
SPSP192712071901,19271207,本埠增刋團體消息,shunpao
SPSP192802151701,19280215,本埠增刋各團體消息　　國立藝術院借定尙賢堂爲考試地點中華民國大學院在西湖創辦之國立藝術院已在上海南京西湖三處同時招生該院以上海爲交通便利之區故特將考試地點定在上海茲聞已由該院院長林風眠借定霞飛路薩波賽　[...],shunpao
SPSP192802181701,19280218,本埠增刊各團體消息　　音樂研究會定期上課貝勒路恒慶里上海音樂研究會本星期爲第十五次招收男女學員自登報,shunpao
SPSP192802241701,19280224,本埠增刊團體消息　　儉德會勸導會第十次結分　儉德储蓄會第七届勸導會、自開幕以來、將及三月、業已先後結,shunpao
SPSP192803051901,19280305,本埠增刋商塲消息　　成德泰扼採辦新茶之預備　南市裡馬路成德泰茶莊開辦以來營業頗爲發達近日天氣漸暖新茶已經發芽昨晚開股柬會議因今年採辦新茶公推程雲卿君赴杭山採辦龍井雨前早春推程潤身君赴寗州山採辦武彛烏龍　[...],shunpao
SPSP192802261901,19280226,本埠增刋今日引翔鄉賽馬預測　　下午一點起賽共賽十一次　　第一次四分之三哩（一）狄習雪脫,shunpao
SPSP192802281701,19280228,本埠增刋團體消息,shunpao
SPSP192711291701,19271129,本埠增刋各團體消息,shunpao
SPSP192906032601,19290603,本埠增刊商場消息,shunpao
SPSP192806182101,19280618,菜館新雅茶點粵菜北四川路上海戲院對門　奧迪安影戲院南首十餘家雪園跑馬廳華安下層東首各式美女牌冰淇淋每客小洋二角午餐一元花旗素菜湯焊板魚汰汰沙司格利牛番薯片鷄肝恩利蛋燒山鷄飼養沙司煎番茄燜洋蔥黃瓜生菜白　[...],shunpao
SPSP192905062101,19290506,本埠增刊折西　　團體消息　　壽禮誌　五月七日,shunpao
SPSP192904132401,19290413,本埠增刊商場消息,shunpao
SPSP192908022101,19290802,本埠增刊團體消息　　蔡仁抱之奔走忙　怡和機器公司華經理蔡仁抱君、前因滬記者團參觀博覽會、經程副會長何,shunpao
SPSP192309232001,19230923,電車作弊及加價問題之投函　　一函謂賣票人揩油爲國民之恥辱應即設法補救又一函謂公司應先求能使乘客平穏安適方可加價昨日大陸報載ＤＹＲ氏　[...],shunpao
SPSP192209300301,19220930,時評軍械,shunpao
SPSP192311090601,19231109,國内要聞二北京通信,shunpao
SPSP192311021301,19231102,本埠新聞吳淞江水利協會之第二日,shunpao
SPSP192311190201,19231119,時評護路案,shunpao
SPSP192306250301,19230625,時論本館特約行政委員制之一先例,shunpao
SPSP192301170301,19230117,時評同意案之條件,shunpao
SPSP192105241001,19210524,本埠新聞遠東運動會消息　　葛萊博士云遠東,shunpao
SPSP192110021801,19211002,（第一百零五期）星　期增刋一週間國内外時事撮要本國之部,shunpao
SPSP192110101401,19211010,本埠新聞國慶日之五光十色　　中外官廳之防,shunpao
SPSP192202041001,19220204,世界路透電二各國近事記,shunpao
SPSP191609130701,19160913,首先報告議事日程先議追認各校優異生減免學費及津貼膳雜費辦法案由政務委員登台說明理由陳鐘琪問此種單行條例是否爲法律案可以追認林卓質問如此鼓勵將來能得若何之效果委員逐一答復胡炳旒方贊修余壽堃對於此案意　[...],shunpao
SPSP191607150401,19160715,,shunpao
SPSP191607230201,19160723,時評敬告議員  冷,shunpao
SPSP192203060701,19220306,八校敎職員對新學制之意見　　主張共同設一高級中學　　北京國立八校敎職員會以第七次全國敎育聨合會議訂之新學制案採用四二及三三制提高學生程度增進學術地位爲法甚善但現在國中畢業之各中學校學生泰半係四年級程度　[...],shunpao
SPSP192201311001,19220131,交通大學無線電　　華盛頓電　總統哈定氏自開會以來第一次干涉會務關於山東問題哈定氏堅囑中國代表收受日本最後讓步之條件現中國代表已電北京請示「日本最後之條件即日本借欵於中國以贖膠濟路以國庫劵作抵分五年至十　[...],shunpao
SPSP192004091001,19200409,本埠新聞公共租界納捐人年會續紀　　取締印,shunpao
SPSP192106111001,19210611,本埠新聞阿西亞斯演說菲島商業敎育　　菲列,shunpao
SPSP192106121001,19210612,本埠新聞總商會第十二期常會紀　　昨日,shunpao
SPSP192101240601,19210124,世界路透電巴黎大會之英代表,shunpao
SPSP192205050601,19220505,國外要聞二奉直戰爭之日本態度　　世界新聞社東京通信云日本對於,shunpao
SPSP192205170601,19220517,國外要聞日諾瓦會議組織專家委員會,shunpao
SPSP192205190601,19220519,國内要聞北京特約通信,shunpao
SPSP192105061001,19210506,本埠新聞輕質銅圓問題之昨訊　　官商議决止,shunpao
SPSP192111161601,19211116,本埠新聞二火車乘客跌傷　　昨日,shunpao
SPSP192111021601,19211102,本埠新聞二同濟學校紀事,shunpao
SPSP191312141301,19131214,自由談游戲文章戲代陳季常辨誣,shunpao
SPSP191410271301,19141027,自由談,shunpao
SPSP191409291001,19140929,本埠新聞華商不認華德買賣合同之作罷,shunpao
SPSP191409301001,19140930,本埠新聞西報紀絲業貸欵問題,shunpao
SPSP191409160101,19140916,遊記羗海雜誌,shunpao
SPSP191409220201,19140922,時評言論與實際,shunpao
SPSP191511240201,19151124,時評中國之今日,shunpao
SPSP191510220201,19151022,時評外交界之現象,shunpao
SPSP191509111601,19150911,,shunpao
SPSP191509171601,19150917,國貨有二大特色茲因歐西戰爭外貨日來稀少然我中華民國地大物博天產豐富盡人皆知正好提倡我國士貨振興實業之好機會也邇來熱心志士愛用國貨日見發展以補漏巵外溢則我國前途有幸也本公司亦盡愛國一分之責聘請名醫疊次研　[...],shunpao
SPSP191508040201,19150804,時評得罪權貴,shunpao
SPSP191508150701,19150815,地方通信北京　　熊督辦請假省親,shunpao
SPSP191508160401,19150816,良醫難得余席兩江督幕埀三十年公餘習醫亦十餘年凡江蘇盛名鼎鼎之醫士莫不窮其底藴而求一名實相副如高子波君者蓋未見其人余家多小兒亦多婦女凡有驚風痧痘胎產癆弱以及喉症眼疾全恃此君爲主治卒無不瘥親友中或有病傷寒　[...],shunpao
SPSP191507110701,19150711,地方通信蘇州,shunpao
SPSP191603310201,19160331,命令,shunpao
SPSP191408181301,19140818,自由談游戲文章閻王請某園主推廣,shunpao
SPSP191411021301,19141102,自由談游戲文章趣妒  刧餘,shunpao
SPSP191411061301,19141106,自由談游戲文章戲擬登徒子呈檢察,shunpao
SPSP191401171301,19140117,自由談游戲文章擬推廣無給制議,shunpao
SPSP191401041301,19140104,自由談游戲文章捕虱談,shunpao
SPSP191402161301,19140216,自由談游戲文章愛妾夏娃傳,shunpao
SPSP191408311301,19140831,自由談游戲文章擬妓女紅廟燒香疏,shunpao
SPSP191710010201,19171001,時評自後如何,shunpao
SPSP191709200201,19170920,時評亦有所爲,shunpao
SPSP191710200601,19171020,要聞二協商國對我答覆之意見,shunpao
SPSP191807141001,19180714,本埠新聞江南造船所之魄力,shunpao
SPSP191411140201,19141114,時評　　中日之感情,shunpao
SPSP191411160201,19141116,時評　　親疎大小之別,shunpao
SPSP191411180201,19141118,時評　　邪說,shunpao
SPSP191810030501,19181003,時,shunpao
SPSP191803310201,19180331,時評不戰不和,shunpao
SPSP191606270201,19160627,時評約法,shunpao
SPSP191707210201,19170721,時評人心,shunpao
SPSP191302121001,19130212,自由談游戲文章舊曆新年賦,shunpao
SPSP191303020801,19130302,上洋大馬路石路口新開天然江浙旅舍廣告本舍主人為安全行旅起見特就英大馬路石路口天然舊址擴充改良組織江浙大旅舍並請老於經騐之任錦堂君經理佈置清潔飲食精良地位幽靜招呼週到電燈電話鐵床被褥完備無缺現在開張伊始　[...],shunpao
SPSP192002020601,19200202,專電二北,shunpao
SPSP192009250601,19200925,世界路透電英國礦工罷工之續行談判　　二十二日倫敦電三角聯盟會,shunpao
SPSP192009280601,19200928,國外要聞英國特約通信,shunpao
SPSP192008310601,19200831,國内要聞　　北京通信,shunpao
SPSP191811080201,19181108,和之實際,shunpao
SPSP192003180601,19200318,專電二香,shunpao
SPSP192001090601,19200109,國内要聞北京通訊,shunpao
SPSP192001231001,19200123,本埠新聞陸專使回國過滬紀各團體一致表示外,shunpao
SPSP191909231101,19190923,寰球學生會演説山西進步情形寰球中國學生會現定於今日,shunpao
SPSP193010121101,19301012,接國内要聞　　連同本片聲請電影検檢查委員會檢查、,shunpao
SPSP193304152101,19330415,市塲,shunpao
SPSP193302211101,19330221,國聯十九特委會,shunpao
SPSP193303010901,19330301,秦島日僑退出　　日兵營開到在鄉軍人　　九門口形勢突告緊張,shunpao
SPSP193305251001,19330525,首批新茶運歐,shunpao
SPSP193203110601,19320311,美日互相攻擊,shunpao
SPSP193203170601,19320317,要聞日暗殺案事態漸形擴大,shunpao
SPSP193511131701,19351113,電影,shunpao
SPSP193603261801,19360326,一個痛心的故事  白玲,shunpao
SPSP193405141901,19340514,自由談北寗綫上  徐盈,shunpao
SPSP193404042101,19340404,假面具  敬嘉,shunpao
SPSP193404222301,19340422,專著最近世界經濟之一瞥  凡夫　　雖則說是世界經濟恐慌依然深化下去，可是當我們回顧一九三三年世界經濟的各種統計的時候，事實却又有些不盡然的様子。謂予不信，請看：一九三三年工業生産指數表一九三二年一九三　[...],shunpao
SPSP193502132101,19350213,上海郵政管理局封發郵件時刻表　　上海各支局皆可寄遞掛號快信航空郵件及辦理滙兌儲金等事務寄往處所　舟車名目　日期　平常信件發封時刻長江各埠　火車輪船　每日　十三點及廿一點卅北洋各埠　[...],shunpao
SPSP193501302001,19350130,上海郵政管理局封發郵件時刻表　　上海各支局皆可寄遞掛號快信航空郵件及辦理滙兌儲金等事務　　寄往處所　　　　　　　　　舟車名目　　日　　　　期　平常信件發封時刻　　長江各埠　　　　　　　　　火車輪船　[...],shunpao
SPSP193305051501,19330505,自由談,shunpao
SPSP194004041201,19400404,舊報新抄　六十七年前,shunpao
SPSP193907120601,19390712,英國態度決定後　德對但澤暫時觀望　軍政界要人離柏林假　國社黨九月初舉行大會　希特勒正在草擬演說稿,shunpao
SPSP193907121101,19390712,運輸公司職員　業務侵佔被捕　囑運貨物私自變賣　返滬被捕聽候判懲　　江西路永吉里三號松記轉運公司主何松壽、於民國二十六年十月廿四日、飭夥定海人蔣忠耀、押運價値二千九百元之玻璃一百箱至蕪湖、交聯華五金號收　[...],shunpao
SPSP193906132001,19390613,申報,shunpao
SPSP193904171601,19390417,申報,shunpao
SPSP193911081001,19391108,春秋參見盲童福啞兩學校  曹靈佑　　我們級中的英文敎本，採取了聞名世界的盲聾女子海倫克勒,shunpao
SPSP193910271201,19391027,申報,shunpao
SPSP194609020901,19460902,星期論壇　　有心人的痛苦  周厚鈞　　（一）三種事實的對比,shunpao
SPSP194609041001,19460904,國際知識,shunpao
SPSP194610280601,19461028,上海物價今昔觀,shunpao
SPSP194610290901,19461029,中國新興特種部隊　傘兵勇士在成長中  廿四日蘇州訊　本報駐蘇記者吳守仁,shunpao
SPSP194605020501,19460502,廣告頁,shunpao
SPSP194610010701,19461001,當局傳詢狂漲原因　人造絲漲勢略定　紡建公司發表代理配售之經過　存貨發現七百箱尚未全數交出,shunpao
SPSP194610090901,19461009,馬蹄輕敲青石版　風塵僕僕徐淮道  二日淮陰訊　本報特派員杭舟,shunpao
SPSP194705290701,19470529,八十萬港幣大騙案　香港永興洋行經理失蹤「打單匪」逐漸銷聲匿跡  香港廿四日航訊　本報特約記者程志政　　「打單匪」跋扈一時　　香港表現着畸形的繁榮，同時也充滿着欺騙和恐怖。　　最鬧得利害的，是滿城風雨的　[...],shunpao
SPSP194602140501,19460214,商業新聞金鈔證券愈高　暗息高至一角八美鈔扒結者甚多,shunpao
SPSP194602090301,19460209,國軍與分裂派不斷衝突　新疆局勢的輪廓　本報專稿　朱民威自新疆歸來後寄　　新疆省——這一個寒帶沙漠中豐饒而尙待開發的處女地——有四百萬人口，其中除漢族外，其他宗族如哈族，維族，蒙族等，紛然　處，數十年間　[...],shunpao
SPSP194601040301,19460104,法艦載人犯擅自離滬　我當局嚴重抗議　外部辦事處發表交涉經過　　法國駐滬總領事館，在滬擅捕法國納粹人犯之消息傳出後，此間各界以法方藐視我國主權，深為篤訝憤慨。并悉，前法公董局法籍職員卡可平諾，於去年十二　[...],shunpao
SPSP194601080401,19460108,自由談通訊錦旗拾錦  陳封雄,shunpao
SPSP194602230301,19460223,閻錫山在太大海撈針　對本報記者暢談軍政局勢  北古特派員　張劍梅　　記者抵太原之次日,shunpao
SPSP194206110701,19420611,自由談,shunpao
SPSP194409060201,19440906,防空形勢緊張　繼續實施訓練　防空本部舉行首次記者月會,shunpao
SPSP194509140101,19450914,滬市軍事接收繳械　今晨起開始實施　牟楊兩軍長將親率領官兵辦理　美國新聞處南京十二日電　中國陸軍總司令何應欽將軍之參諜長　毅肅將軍今日宣稱，估計約一百二十二萬五千名日本在華軍隊之解除武裝，業已開始。蕭將　[...],shunpao
SPSP194304270501,19430427,自由談「惻隱之心」,shunpao
SPSP194304080301,19430408,高加索北部庫班區　蘇大規模攻勢失敗　德完成唐納資河肅清戰,shunpao
SPSP194404020301,19440402,市府秘書長　吳頌皋氏繼任　熊劍東繼任滬保安處長,shunpao
SPSP194411020301,19441102,倉庫堆棧存貨　今日開始調查　市政當局盼商民合作檢舉,shunpao
SPSP194801070201,19480107,社論美國八十屆國會開幕　——美國朝野將對,shunpao
SPSP194808150601,19480815,二十五萬票面關金劵明日起正式發行　央行負責人談現鈔恐慌可解除,shunpao
SPSP194804020301,19480402,蘇聯突實施嚴格管制　柏林東西交通阻斷　英美法佔領當局嚴重抗議,shunpao
SPSP194606260701,19460626,谷部長蒞揚施賬　白叟黃童爲誰流浪？　忍飢待哺何日還鄉？　　本報廿二日揚州訊　特約記者王公瀚　　自從消息傳來，國府令派社會部部長谷正　氏主持蘇北難民救濟事宜以來，揚邑一般民衆先就有這麼個簡單的感覺：中央　[...],shunpao
SPSP192411060901,19241106,本埠新聞闗於北方政變之滬上昨聞　　津浦隴,shunpao
